AA;MM;DD;HH;NM;MM;MA;Procedencia
2024;10;27;15;328.3;-1.9;330.2;1
2024;10;27;16;274.2;-1.6;275.8;1
2024;10;27;17;225;-1.3;226.3;1
2024;10;27;18;192.5;-2.6;195.1;1
2024;10;27;19;184.9;-4.3;189.2;1
2024;10;27;20;202.8;-5.6;208.4;1
2024;10;27;21;241.2;-6.6;247.8;1
2024;10;27;22;291.5;-7;298.5;1
2024;10;27;23;341.1;-6.6;347.7;1
2024;10;28;0;376.8;-5.9;382.7;1
2024;10;28;1;390.6;-4.5;395.1;1
2024;10;28;2;379.9;-2.1;382;1
2024;10;28;3;344.6;-0.8;345.4;1
2024;10;28;4;292.3;-1.3;293.6;1
2024;10;28;5;239.8;-1.7;241.5;1
2024;10;28;6;202.1;-3;205.1;1
2024;10;28;7;189.5;-5;194.5;1
2024;10;28;8;205.4;-5.7;211.1;1
2024;10;28;9;243.3;-6.4;249.7;1
2024;10;28;10;293.8;-8.1;301.9;1
2024;10;28;11;345.3;-10.1;355.4;1
2024;10;28;12;384.7;-12;396.7;1
2024;10;28;13;402.7;-12.8;415.5;1
2024;10;28;14;395.4;-11.8;407.2;1
2024;10;28;15;362.5;-9.6;372.1;1
2024;10;28;16;309.8;-6.4;316.2;1
2024;10;28;17;248.7;-4.2;252.9;1
2024;10;28;18;195.3;-5;200.3;1
2024;10;28;19;165.5;-7.6;173.1;1
2024;10;28;20;168;-9;177;1
2024;10;28;21;200.7;-8.6;209.3;1
2024;10;28;22;253.8;-8.5;262.3;1
2024;10;28;23;315.2;-8;323.2;1
2024;10;29;0;368.5;-7.7;376.2;1
2024;10;29;1;399.9;-7.4;407.3;1
2024;10;29;2;402.1;-7.6;409.7;1
2024;10;29;3;375.3;-7.6;382.9;1
2024;10;29;4;325.7;-6.4;332.1;1
2024;10;29;5;263.8;-5.4;269.2;1
2024;10;29;6;207.1;-5.2;212.3;1
2024;10;29;7;173.7;-5.6;179.3;1
2024;10;29;8;172.1;-6.5;178.6;1
2024;10;29;9;201.1;-7.2;208.3;1
2024;10;29;10;253.7;-6.9;260.6;1
2024;10;29;11;317;-6.5;323.5;1
2024;10;29;12;374.6;-6.9;381.5;1
2024;10;29;13;412.5;-7.1;419.6;1
2024;10;29;14;422;-6.6;428.6;1
2024;10;29;15;400.9;-5.7;406.6;1
2024;10;29;16;352.4;-4.4;356.8;1
2024;10;29;17;285.4;-3.6;289;1
2024;10;29;18;216.7;-3.9;220.6;1
2024;10;29;19;166.6;-5.4;172;1
2024;10;29;20;149.9;-6.6;156.5;1
2024;10;29;21;169.5;-6.6;176.1;1
2024;10;29;22;219;-5.7;224.7;1
2024;10;29;23;286.4;-4.4;290.8;1
2024;10;30;0;355.1;-2.8;357.9;1
2024;10;30;1;404.4;-3.2;407.6;1
2024;10;30;2;422.8;-4.6;427.4;1
2024;10;30;3;409.3;-4.6;413.9;1
2024;10;30;4;366.9;-3.5;370.4;1
2024;10;30;5;303.3;-2.1;305.4;1
2024;10;30;6;233.1;-2;235.1;1
2024;10;30;7;178.7;-2.1;180.8;1
2024;10;30;8;156.6;-2.3;158.9;1
2024;10;30;9;170.4;-3.3;173.7;1
2024;10;30;10;215;-4.4;219.4;1
2024;10;30;11;280.4;-4.3;284.7;1
2024;10;30;12;351;-3.6;354.6;1
2024;10;30;13;407.2;-3.4;410.6;1
2024;10;30;14;434;-4.2;438.2;1
2024;10;30;15;427.8;-4;431.8;1
2024;10;30;16;388.5;-4.5;393;1
2024;10;30;17;323.6;-4.9;328.5;1
2024;10;30;18;246.8;-5.6;252.4;1
2024;10;30;19;178.6;-7.5;186.1;1
2024;10;30;20;141.3;-8.3;149.6;1
2024;10;30;21;143.3;-8.6;151.9;1
2024;10;30;22;182.3;-8;190.3;1
2024;10;30;23;247.9;-6.8;254.7;1
2024;10;31;0;323.3;-6.5;329.8;1
2024;10;31;1;389.9;-5.8;395.7;1
2024;10;31;2;428.2;-6;434.2;1
2024;10;31;3;429.9;-6.9;436.8;1
2024;10;31;4;397.9;-6.8;404.7;1
2024;10;31;5;337.4;-7.1;344.5;1
2024;10;31;6;261.3;-7.6;268.9;1
2024;10;31;7;190.7;-7.7;198.4;1
2024;10;31;8;146.6;-8.2;154.8;1
2024;10;31;9;141.6;-8.5;150.1;1
2024;10;31;10;174.9;-8.1;183;1
2024;10;31;11;237.3;-6.7;244;1
2024;10;31;12;312.8;-6.1;318.9;1
2024;10;31;13;383.1;-5.8;388.9;1
2024;10;31;14;429;-6.2;435.2;1
2024;10;31;15;438.3;-8.2;446.5;1
2024;10;31;16;411.7;-10.2;421.9;1
2024;10;31;17;356.7;-9.7;366.4;1
2024;10;31;18;281.2;-9.3;290.5;1
2024;10;31;19;203.3;-9.8;213.1;1
2024;10;31;20;147.4;-10.1;157.5;1
2024;10;31;21;130.2;-9.6;139.8;1
2024;10;31;22;153.6;-9.3;162.9;1
2024;10;31;23;210.7;-8.6;219.3;1
2024;11;1;0;287.4;-8.1;295.5;1
2024;11;1;1;363.7;-8.9;372.6;1
2024;11;1;2;419.4;-9.5;428.9;1
2024;11;1;3;440.1;-9.9;450;1
2024;11;1;4;422.8;-9.9;432.7;1
2024;11;1;5;371.6;-10.8;382.4;1
2024;11;1;6;297.3;-11.5;308.8;1
2024;11;1;7;217.6;-11.7;229.3;1
2024;11;1;8;155.9;-11.1;167;1
2024;11;1;9;131.9;-8.8;140.7;1
2024;11;1;10;147.1;-8.9;156;1
2024;11;1;11;196.5;-9.7;206.2;1
2024;11;1;12;270.4;-8.4;278.8;1
2024;11;1;13;349.3;-7.4;356.7;1
2024;11;1;14;412.3;-6.7;419;1
2024;11;1;15;442;-7.2;449.2;1
2024;11;1;16;433.9;-7.6;441.5;1
2024;11;1;17;391.1;-8;399.1;1
2024;11;1;18;322.2;-7.8;330;1
2024;11;1;19;241.5;-7.7;249.2;1
2024;11;1;20;171.6;-7.6;179.2;1
2024;11;1;21;134.3;-7.4;141.7;1
2024;11;1;22;138.3;-7.8;146.1;1
2024;11;1;23;181.7;-7.4;189.1;1
2024;11;2;0;253.5;-5.9;259.4;1
2024;11;2;1;334.4;-6.1;340.5;1
2024;11;2;2;403.2;-7.5;410.7;1
2024;11;2;3;442.9;-7.8;450.7;1
2024;11;2;4;443.5;-7.9;451.4;1
2024;11;2;5;406.6;-8.6;415.2;1
2024;11;2;6;341.5;-8.6;350.1;1
2024;11;2;7;260.6;-8.7;269.3;1
2024;11;2;8;186.1;-7.9;194;1
2024;11;2;9;140.8;-6.5;147.3;1
2024;11;2;10;135.4;-6.4;141.8;1
2024;11;2;11;169.3;-6.7;176;1
2024;11;2;12;232.7;-7;239.7;1
2024;11;2;13;310.9;-6.9;317.8;1
2024;11;2;14;385.2;-5.6;390.8;1
2024;11;2;15;433.8;-4.7;438.5;1
2024;11;2;16;445.7;-3.8;449.5;1
2024;11;2;17;421.3;-2.3;423.6;1
2024;11;2;18;365;-1.8;366.8;1
2024;11;2;19;287.9;-2.3;290.2;1
2024;11;2;20;210.5;-2.2;212.7;1
2024;11;2;21;156.3;-1.6;157.9;1
2024;11;2;22;140.8;-1.4;142.2;1
2024;11;2;23;166.1;-1.6;167.7;1
2024;11;3;0;224.7;-1.4;226.1;1
2024;11;3;1;301.4;-2.2;303.6;1
2024;11;3;2;377.3;-3.9;381.2;1
2024;11;3;3;431.7;-5.7;437.4;1
2024;11;3;4;451.5;-6.1;457.6;1
2024;11;3;5;433.8;-5.3;439.1;1
2024;11;3;6;383;-4.7;387.7;1
2024;11;3;7;309.7;-3.6;313.3;1
2024;11;3;8;229.9;-3.1;233;1
2024;11;3;9;165.4;-4.4;169.8;1
2024;11;3;10;136.9;-5.8;142.7;1
2024;11;3;11;151.3;-5.8;157.1;1
2024;11;3;12;200.8;-5.4;206.2;1
2024;11;3;13;272.8;-4.5;277.3;1
2024;11;3;14;350;-3.5;353.5;1
2024;11;3;15;411;-3.5;414.5;1
2024;11;3;16;440.5;-3.6;444.1;1
2024;11;3;17;435;-1.8;436.8;1
2024;11;3;18;396.2;-0.2;396.4;1
2024;11;3;19;330.8;-0.2;331;1
2024;11;3;20;254.1;-0.2;254.3;1
2024;11;3;21;189.1;1.1;188;1
2024;11;3;22;154.4;1.4;153;1
2024;11;3;23;158.8;0.3;158.5;1
2024;11;4;0;200.5;0.2;200.3;1
2024;11;4;1;266.7;-0.5;267.2;1
2024;11;4;2;341.5;-2.4;343.9;1
2024;11;4;3;406.8;-3.7;410.5;1
2024;11;4;4;444.5;-4.3;448.8;1
2024;11;4;5;446.4;-3.7;450.1;1
2024;11;4;6;414.3;-2.2;416.5;1
2024;11;4;7;354.5;-1;355.5;1
2024;11;4;8;278.8;-0.3;279.1;1
2024;11;4;9;207.1;0.5;206.6;1
2024;11;4;10;160;0;160;1
2024;11;4;11;151.5;-0.9;152.4;1
2024;11;4;12;181.5;-1;182.5;1
2024;11;4;13;239.8;-0.4;240.2;1
2024;11;4;14;312.9;1.3;311.6;1
2024;11;4;15;379.9;0.9;379;1
2024;11;4;16;423.3;-0.7;424;1
2024;11;4;17;435.2;-0.7;435.9;1
2024;11;4;18;414;-0.6;414.6;1
2024;11;4;19;365.1;-0.5;365.6;1
2024;11;4;20;297.5;-0.9;298.4;1
2024;11;4;21;228.7;-0.4;229.1;1
2024;11;4;22;179.8;0.9;178.9;1
2024;11;4;23;163.3;-0.4;163.7;1
2024;11;5;0;184.2;-1.4;185.6;1
2024;11;5;1;235.3;-1.3;236.6;1
2024;11;5;2;302.6;-1.9;304.5;1
2024;11;5;3;371.2;-2.1;373.3;1
2024;11;5;4;422.2;-2.5;424.7;1
2024;11;5;5;442.5;-3;445.5;1
2024;11;5;6;430;-2.3;432.3;1
2024;11;5;7;387.9;-1.7;389.6;1
2024;11;5;8;323.3;-2.3;325.6;1
2024;11;5;9;250.9;-2.8;253.7;1
2024;11;5;10;191.7;-2.1;193.8;1
2024;11;5;11;162.3;-2.1;164.4;1
2024;11;5;12;169.2;-2.8;172;1
2024;11;5;13;208.7;-2.7;211.4;1
2024;11;5;14;268.4;-2.4;270.8;1
2024;11;5;15;333;-3;336;1
2024;11;5;16;386.2;-4;390.2;1
2024;11;5;17;414.2;-5.1;419.3;1
2024;11;5;18;413.3;-4.6;417.9;1
2024;11;5;19;384.9;-3.7;388.6;1
2024;11;5;20;333.2;-4.5;337.7;1
2024;11;5;21;270.6;-4.8;275.4;1
2024;11;5;22;215.3;-3;218.3;1
2024;11;5;23;182.1;-2.8;184.9;1
2024;11;6;0;180.4;-4.5;184.9;1
2024;11;6;1;210.6;-5.5;216.1;1
2024;11;6;2;263.2;-5.7;268.9;1
2024;11;6;3;325.6;-5.6;331.2;1
2024;11;6;4;382.2;-5.7;387.9;1
2024;11;6;5;417.3;-7;424.3;1
2024;11;6;6;424.5;-7.3;431.8;1
2024;11;6;7;403.7;-6.7;410.4;1
2024;11;6;8;357.6;-7.4;365;1
2024;11;6;9;295.1;-8.8;303.9;1
2024;11;6;10;232.7;-8.3;241;1
2024;11;6;11;186.9;-7.7;194.6;1
2024;11;6;12;170;-8.4;178.4;1
2024;11;6;13;185.4;-9.5;194.9;1
2024;11;6;14;226.6;-9.8;236.4;1
2024;11;6;15;282.2;-9.2;291.4;1
2024;11;6;16;337.8;-8.5;346.3;1
2024;11;6;17;379.1;-8.2;387.3;1
2024;11;6;18;396.7;-7.9;404.6;1
2024;11;6;19;389;-7.2;396.2;1
2024;11;6;20;358.6;-6.9;365.5;1
2024;11;6;21;311.3;-7.2;318.5;1
2024;11;6;22;258.6;-6.8;265.4;1
2024;11;6;23;215.8;-5.5;221.3;1
2024;11;7;0;195.7;-5;200.7;1
2024;11;7;1;202.4;-6.5;208.9;1
2024;11;7;2;233.9;-8;241.9;1
2024;11;7;3;283.6;-6.9;290.5;1
2024;11;7;4;338.1;-5.4;343.5;1
2024;11;7;5;383.9;-4.3;388.2;1
2024;11;7;6;409.7;-4;413.7;1
2024;11;7;7;409.8;-4.7;414.5;1
2024;11;7;8;386.8;-4.7;391.5;1
2024;11;7;9;343.7;-5.1;348.8;1
2024;11;7;10;287.5;-6.9;294.4;1
2024;11;7;11;234.8;-6.3;241.1;1
2024;11;7;12;200.4;-4.3;204.7;1
2024;11;7;13;191.4;-4.1;195.5;1
2024;11;7;14;209;-4.6;213.6;1
2024;11;7;15;247;-4.4;251.4;1
2024;11;7;16;294.5;-3.8;298.3;1
2024;11;7;17;340.3;-2.6;342.9;1
2024;11;7;18;373.1;-1.4;374.5;1
2024;11;7;19;385.2;-1.3;386.5;1
2024;11;7;20;376.5;-1.3;377.8;1
2024;11;7;21;349.9;-1.2;351.1;1
2024;11;7;22;309.3;-2.3;311.6;1
2024;11;7;23;265.9;-2.3;268.2;1
2024;11;8;0;232.4;-1;233.4;1
2024;11;8;1;218.3;-0.3;218.6;1
2024;11;8;2;225.9;-1.7;227.6;1
2024;11;8;3;253.7;-2.8;256.5;1
2024;11;8;4;295.9;-1.7;297.6;1
2024;11;8;5;341;-0.6;341.6;1
2024;11;8;6;377.5;-1.1;378.6;1
2024;11;8;7;397.5;-2.4;399.9;1
2024;11;8;8;398.6;-2.3;400.9;1
2024;11;8;9;379.9;-1.5;381.4;1
2024;11;8;10;341.6;-3;344.6;1
2024;11;8;11;291.5;-5.5;297;1
2024;11;8;12;245;-5.1;250.1;1
2024;11;8;13;214.7;-2.8;217.5;1
2024;11;8;14;206.3;-1.8;208.1;1
2024;11;8;15;219.4;-2.6;222;1
2024;11;8;16;249.9;-2.8;252.7;1
2024;11;8;17;289.5;-2.2;291.7;1
2024;11;8;18;327.1;-2.7;329.8;1
2024;11;8;19;355.6;-2.9;358.5;1
2024;11;8;20;369.1;-2.9;372;1
2024;11;8;21;364.9;-3.6;368.5;1
2024;11;8;22;344.3;-4.8;349.1;1
2024;11;8;23;310;-7;317;1
2024;11;9;0;270.8;-8.7;279.5;1
2024;11;9;1;239.7;-7.7;247.4;1
2024;11;9;2;222.8;-8.1;230.9;1
2024;11;9;3;225.1;-9.5;234.6;1
2024;11;9;4;247.3;-9;256.3;1
2024;11;9;5;281.5;-9;290.5;1
2024;11;9;6;320.3;-9.5;329.8;1
2024;11;9;7;355.5;-10.2;365.7;1
2024;11;9;8;379.3;-10.5;389.8;1
2024;11;9;9;387;-9.3;396.3;1
2024;11;9;10;375;-8.4;383.4;1
2024;11;9;11;342.4;-9.9;352.3;1
2024;11;9;12;297.1;-11.2;308.3;1
2024;11;9;13;251.8;-10;261.8;1
2024;11;9;14;217.4;-8.6;226;1
2024;11;9;15;201.4;-9;210.4;1
2024;11;9;16;206.2;-10.5;216.7;1
2024;11;9;17;229.9;-10.8;240.7;1
2024;11;9;18;264.7;-10.9;275.6;1
2024;11;9;19;302;-11.7;313.7;1
2024;11;9;20;335;-11.6;346.6;1
2024;11;9;21;356.6;-10.8;367.4;1
2024;11;9;22;362;-10;372;1
2024;11;9;23;349.1;-10.3;359.4;1
2024;11;10;0;319.8;-11.2;331;1
2024;11;10;1;281.1;-11.8;292.9;1
2024;11;10;2;243.3;-12.7;256;1
2024;11;10;3;219.8;-11.9;231.7;1
2024;11;10;4;216.9;-9.9;226.8;1
2024;11;10;5;232.1;-9.9;242;1
2024;11;10;6;263.6;-9.8;273.4;1
2024;11;10;7;304.4;-10;314.4;1
2024;11;10;8;345.3;-10.9;356.2;1
2024;11;10;9;378.4;-10.2;388.6;1
2024;11;10;10;394;-9.7;403.7;1
2024;11;10;11;387.8;-9.3;397.1;1
2024;11;10;12;359.1;-9.3;368.4;1
2024;11;10;13;313.1;-9.2;322.3;1
2024;11;10;14;261;-8.6;269.6;1
2024;11;10;15;216.7;-8.1;224.8;1
2024;11;10;16;192;-7.7;199.7;1
2024;11;10;17;189.4;-9.3;198.7;1
2024;11;10;18;208.5;-11.3;219.8;1
2024;11;10;19;245;-11.9;256.9;1
2024;11;10;20;289.3;-12.6;301.9;1
2024;11;10;21;332.5;-12.1;344.6;1
2024;11;10;22;364.8;-10.8;375.6;1
2024;11;10;23;378.8;-9.2;388;1
2024;11;11;0;370.3;-8;378.3;1
2024;11;11;1;338.1;-9.3;347.4;1
2024;11;11;2;290.7;-11.1;301.8;1
2024;11;11;3;243.6;-10.4;254;1
2024;11;11;4;209.6;-8.9;218.5;1
2024;11;11;5;196.1;-9.4;205.5;1
2024;11;11;6;207;-10.9;217.9;1
2024;11;11;7;240.2;-12.4;252.6;1
2024;11;11;8;288.6;-13.4;302;1
2024;11;11;9;340.6;-14.3;354.9;1
2024;11;11;10;383.7;-14.9;398.6;1
2024;11;11;11;407.2;-14.8;422;1
2024;11;11;12;404.9;-13.6;418.5;1
2024;11;11;13;375.5;-11.6;387.1;1
2024;11;11;14;321.7;-11.2;332.9;1
2024;11;11;15;256.2;-12.4;268.6;1
2024;11;11;16;198.2;-13.4;211.6;1
2024;11;11;17;163.4;-13.9;177.3;1
2024;11;11;18;158.9;-13.9;172.8;1
2024;11;11;19;181.8;-15.1;196.9;1
2024;11;11;20;225.9;-16.8;242.7;1
2024;11;11;21;283.5;-16.3;299.8;1
2024;11;11;22;340.3;-15;355.3;1
2024;11;11;23;380.5;-15.5;396;1
2024;11;12;0;395.6;-16.7;412.3;1
2024;11;12;1;383.6;-16.2;399.8;1
2024;11;12;2;344.2;-15.8;360;1
2024;11;12;3;286.2;-15.2;301.4;1
2024;11;12;4;225.7;-13.9;239.6;1
2024;11;12;5;180.3;-12.7;193;1
2024;11;12;6;163.1;-12.3;175.4;1
2024;11;12;7;177.7;-13.2;190.9;1
2024;11;12;8;220.9;-13.9;234.8;1
2024;11;12;9;283.5;-13.6;297.1;1
2024;11;12;10;351;-12.7;363.7;1
2024;11;12;11;407;-11.3;418.3;1
2024;11;12;12;435.9;-11;446.9;1
2024;11;12;13;430.1;-11.4;441.5;1
2024;11;12;14;391.9;-10.1;402;1
2024;11;12;15;326;-9.4;335.4;1
2024;11;12;16;247.1;-9.9;257;1
2024;11;12;17;179.2;-9.1;188.3;1
2024;11;12;18;140.6;-7.8;148.4;1
2024;11;12;19;139;-7.3;146.3;1
2024;11;12;20;171.9;-7.5;179.4;1
2024;11;12;21;229.2;-9.3;238.5;1
2024;11;12;22;299.8;-10.3;310.1;1
2024;11;12;23;366.9;-10.6;377.5;1
2024;11;13;0;413.8;-10.3;424.1;1
2024;11;13;1;428.9;-9.6;438.5;1
2024;11;13;2;408;-9.3;417.3;1
2024;11;13;3;354.5;-9.6;364.1;1
2024;11;13;4;279.7;-10.2;289.9;1
2024;11;13;5;204.8;-9.6;214.4;1
2024;11;13;6;152.8;-7.6;160.4;1
2024;11;13;7;136;-7.9;143.9;1
2024;11;13;8;159.5;-8.3;167.8;1
2024;11;13;9;216.5;-8.3;224.8;1
2024;11;13;10;291.5;-10.2;301.7;1
2024;11;13;11;370.7;-10.5;381.2;1
2024;11;13;12;433.1;-10.1;443.2;1
2024;11;13;13;461.5;-10.2;471.7;1
2024;11;13;14;449.7;-9.8;459.5;1
2024;11;13;15;398.8;-9.6;408.4;1
2024;11;13;16;317.6;-10;327.6;1
2024;11;13;17;225.2;-10.9;236.1;1
2024;11;13;18;148.8;-10.9;159.7;1
2024;11;13;19;110.4;-10.2;120.6;1
2024;11;13;20;116.3;-10.5;126.8;1
2024;11;13;21;161.4;-11.7;173.1;1
2024;11;13;22;234.3;-12.8;247.1;1
2024;11;13;23;318.7;-13.2;331.9;1
2024;11;14;0;394.9;-12.1;407;1
2024;11;14;1;442.7;-10.5;453.2;1
2024;11;14;2;448.7;-11.2;459.9;1
2024;11;14;3;413.9;-12.1;426;1
2024;11;14;4;346.4;-11.3;357.7;1
2024;11;14;5;256.9;-12;268.9;1
2024;11;14;6;170.6;-12.8;183.4;1
2024;11;14;7;116.2;-11.8;128;1
2024;11;14;8;106.9;-11.4;118.3;1
2024;11;14;9;141.6;-12.5;154.1;1
2024;11;14;10;211.4;-13.5;224.9;1
2024;11;14;11;300.6;-14.3;314.9;1
2024;11;14;12;388.7;-14.4;403.1;1
2024;11;14;13;453.8;-12.9;466.7;1
2024;11;14;14;478.5;-11.3;489.8;1
2024;11;14;15;455.8;-11.6;467.4;1
2024;11;14;16;391;-12.7;403.7;1
2024;11;14;17;296.7;-13.6;310.3;1
2024;11;14;18;194.5;-15.6;210.1;1
2024;11;14;19;117.2;-15.7;132.9;1
2024;11;14;20;87.6;-13.6;101.2;1
2024;11;14;21;107.3;-12.8;120.1;1
2024;11;14;22;168;-12.7;180.7;1
2024;11;14;23;254.1;-13.5;267.6;1
2024;11;15;0;346.3;-14.5;360.8;1
2024;11;15;1;423.1;-13.8;436.9;1
2024;11;15;2;463.4;-13;476.4;1
2024;11;15;3;459;-12.5;471.5;1
2024;11;15;4;412;-12.1;424.1;1
2024;11;15;5;330;-12;342;1
2024;11;15;6;230.2;-12.3;242.5;1
2024;11;15;7;140.5;-13.1;153.6;1
2024;11;15;8;90.9;-12.2;103.1;1
2024;11;15;9;93;-11.1;104.1;1
2024;11;15;10;141.2;-11.1;152.3;1
2024;11;15;11;222.9;-11.8;234.7;1
2024;11;15;12;320.5;-12.6;333.1;1
2024;11;15;13;411.9;-11.7;423.6;1
2024;11;15;14;472.2;-10.3;482.5;1
2024;11;15;15;486.3;-9.8;496.1;1
2024;11;15;16;452.7;-10;462.7;1
2024;11;15;17;378.2;-10;388.2;1
2024;11;15;18;276.8;-9.9;286.7;1
2024;11;15;19;174.4;-10.5;184.9;1
2024;11;15;20;104.2;-10.3;114.5;1
2024;11;15;21;87.3;-8.1;95.4;1
2024;11;15;22;121.3;-6.9;128.2;1
2024;11;15;23;194.2;-6.7;200.9;1
2024;11;16;0;288.4;-7.6;296;1
2024;11;16;1;382.3;-8.5;390.8;1
2024;11;16;2;452;-8.8;460.8;1
2024;11;16;3;480.9;-8.1;489;1
2024;11;16;4;464.7;-6.8;471.5;1
2024;11;16;5;406.7;-5.5;412.2;1
2024;11;16;6;315.3;-5.2;320.5;1
2024;11;16;7;210.7;-6.1;216.8;1
2024;11;16;8;125;-6.5;131.5;1
2024;11;16;9;84.5;-6.6;91.1;1
2024;11;16;10;97.1;-6.7;103.8;1
2024;11;16;11;155.8;-6.4;162.2;1
2024;11;16;12;244.4;-7.1;251.5;1
2024;11;16;13;344.2;-7.4;351.6;1
2024;11;16;14;432.5;-4.6;437.1;1
2024;11;16;15;483.4;-2.7;486.1;1
2024;11;16;16;486.2;-2.5;488.7;1
2024;11;16;17;443.4;-2.5;445.9;1
2024;11;16;18;361.7;-3;364.7;1
2024;11;16;19;257.9;-3.8;261.7;1
2024;11;16;20;162.3;-3.9;166.2;1
2024;11;16;21;105.5;-3.3;108.8;1
2024;11;16;22;101.7;-2.8;104.5;1
2024;11;16;23;146.8;-2.7;149.5;1
2024;11;17;0;226.2;-3.7;229.9;1
2024;11;17;1;320.9;-5.5;326.4;1
2024;11;17;2;409.7;-5.6;415.3;1
2024;11;17;3;469.1;-4.6;473.7;1
2024;11;17;4;485.9;-3.1;489;1
2024;11;17;5;459.4;-1.2;460.6;1
2024;11;17;6;393.3;0;393.3;1
2024;11;17;7;297.5;-0.4;297.9;1
2024;11;17;8;196;-1.3;197.3;1
2024;11;17;9;120;-1.9;121.9;1
2024;11;17;10;91;-2.9;93.9;1
2024;11;17;11;113.1;-3.6;116.7;1
2024;11;17;12;177;-4;181;1
2024;11;17;13;266;-5.2;271.2;1
2024;11;17;14;360.2;-5.5;365.7;1
2024;11;17;15;436.1;-4.1;440.2;1
2024;11;17;16;473.7;-2.9;476.6;1
2024;11;17;17;466.3;-2.8;469.1;1
2024;11;17;18;417.2;-3;420.2;1
2024;11;17;19;334.7;-3;337.7;1
2024;11;17;20;236.8;-3.7;240.5;1
2024;11;17;21;154.2;-3.9;158.1;1
2024;11;17;22;113;-3.9;116.9;1
2024;11;17;23;121.9;-4.4;126.3;1
2024;11;18;0;175.3;-4.2;179.5;1
2024;11;18;1;257.1;-4.3;261.4;1
2024;11;18;2;348.1;-4.3;352.4;1
2024;11;18;3;427;-2.6;429.6;1
2024;11;18;4;473.7;-0.2;473.9;1
2024;11;18;5;478.4;0.9;477.5;1
2024;11;18;6;442.8;1.1;441.7;1
2024;11;18;7;373.2;1.7;371.5;1
2024;11;18;8;280.4;1.5;278.9;1
2024;11;18;9;187.8;-0.1;187.9;1
2024;11;18;10;124.6;-1.4;126;1
2024;11;18;11;108;-1.9;109.9;1
2024;11;18;12;137.5;-2;139.5;1
2024;11;18;13;202.8;-1.8;204.6;1
2024;11;18;14;287.8;-1.4;289.2;1
2024;11;18;15;370.2;-1.9;372.1;1
2024;11;18;16;430.5;-1.6;432.1;1
2024;11;18;17;455.5;-0.7;456.2;1
2024;11;18;18;441.4;0;441.4;1
2024;11;18;19;391.1;0.5;390.6;1
2024;11;18;20;313.1;0.4;312.7;1
2024;11;18;21;227.4;0.1;227.3;1
2024;11;18;22;160.9;-0.8;161.7;1
2024;11;18;23;134.7;-1.7;136.4;1
2024;11;19;0;154.5;-1.4;155.9;1
2024;11;19;1;210.6;-1.2;211.8;1
2024;11;19;2;287.1;-2.2;289.3;1
2024;11;19;3;366.7;-2.5;369.2;1
2024;11;19;4;430;-1.7;431.7;1
2024;11;19;5;461.8;-0.8;462.6;1
2024;11;19;6;457.8;0.1;457.7;1
2024;11;19;7;419.2;0.5;418.7;1
2024;11;19;8;351.7;0.9;350.8;1
2024;11;19;9;267.9;1;266.9;1
2024;11;19;10;190.3;0.8;189.5;1
2024;11;19;11;142.5;0.9;141.6;1
2024;11;19;12;136.1;1.3;134.8;1
2024;11;19;13;169.9;2.9;167;1
2024;11;19;14;231.7;3.9;227.8;1
2024;11;19;15;305;3.3;301.7;1
2024;11;19;16;373.2;3.4;369.8;1
2024;11;19;17;419.7;4.3;415.4;1
2024;11;19;18;434;4.4;429.6;1
2024;11;19;19;416;5;411;1
2024;11;19;20;368.1;5.4;362.7;1
2024;11;19;21;299.2;5;294.2;1
2024;11;19;22;230;5.7;224.3;1
2024;11;19;23;182;6.6;175.4;1
2024;11;20;0;168.5;6;162.5;1
2024;11;20;1;192.6;5.5;187.1;1
2024;11;20;2;245.5;5.1;240.4;1
2024;11;20;3;313.5;4.9;308.6;1
2024;11;20;4;381.1;6.5;374.6;1
2024;11;20;5;429.8;7.1;422.7;1
2024;11;20;6;450.2;6.9;443.3;1
2024;11;20;7;442.3;8.5;433.8;1
2024;11;20;8;406.5;10.5;396;1
2024;11;20;9;345.5;10.6;334.9;1
2024;11;20;10;273.1;10;263.1;1
2024;11;20;11;209.5;9.3;200.2;1
2024;11;20;12;172.7;8.6;164.1;1
2024;11;20;13;172.7;9.8;162.9;1
2024;11;20;14;205.1;11.6;193.5;1
2024;11;20;15;257.8;11.6;246.2;1
2024;11;20;16;318;11.1;306.9;1
2024;11;20;17;371.7;11.4;360.3;1
2024;11;20;18;405.6;11.4;394.2;1
2024;11;20;19;414.5;12.2;402.3;1
2024;11;20;20;398.1;14.4;383.7;1
2024;11;20;21;357.4;15.8;341.6;1
2024;11;20;22;301.5;16.3;285.2;1
2024;11;20;23;246.5;16.1;230.4;1
2024;11;21;0;210.9;16;194.9;1
2024;11;21;1;205.4;16.1;189.3;1
2024;11;21;2;229.1;15.2;213.9;1
2024;11;21;3;275.8;15.3;260.5;1
2024;11;21;4;333.7;16.7;317;1
2024;11;21;5;387.7;18.3;369.4;1
2024;11;21;6;424.2;17.9;406.3;1
2024;11;21;7;438.4;17.7;420.7;1
2024;11;21;8;430.2;19.6;410.6;1
2024;11;21;9;398.8;21.5;377.3;1
2024;11;21;10;347.4;21.8;325.6;1
2024;11;21;11;289;22.6;266.4;1
2024;11;21;12;238.2;22.4;215.8;1
2024;11;21;13;209.5;21.7;187.8;1
2024;11;21;14;208.6;20.5;188.1;1
